"asset_id","source_id","source_path","source_size","source_mtime_ns","source_fps","source_time_seconds","source_end_seconds","source_frame","width","kind","precision","candidate_ids","bit_ids","tags","path","sha256","status","notes"
"backrooms_20260630_t0003506600_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3506.600","3506.600","210396","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003506600_f000210396_w1024.jpg","c4bd6c8f92c6b67f9b9b72f8808782de108c05b74a7c72b82d2f6a5384778a4a","current",""
"backrooms_20260630_t0003507900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3507.900","3507.900","210474","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003507900_f000210474_w1024.jpg","2d6cc7fc6d24e7a94ba2d89126f3e9d7e75652dd1ef614308221ea25c46c1875","current",""
"backrooms_20260630_t0003510400_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3510.400","3510.400","210624","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003510400_f000210624_w1024.jpg","0e2afda74a4d190a02c7c9d845a21a0d0cdcce528627d357306cf2da9f8357fb","current",""
"backrooms_20260630_t0003513900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3513.900","3513.900","210834","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003513900_f000210834_w1024.jpg","28b7a78a41e2634de0a176e4befa7ea0cc31f0e593619c2c509a5124b139df39","current",""
"backrooms_20260630_t0003520600_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3520.600","3520.600","211236","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003520600_f000211236_w1024.jpg","cd53a7faf26a2b7b09db9637e597e009550b180615687895d53fae71303b8dcc","current",""
"backrooms_20260630_t0003522900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3522.900","3522.900","211374","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003522900_f000211374_w1024.jpg","7e4470cdb440fbf2d7678ab779d14cc7a0b6d2874daffffe86a9382c0e64a52c","current",""
"backrooms_20260630_t0004271100_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4271.100","4271.100","256266","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004271100_f000256266_w1024.jpg","a70ad325410f366c9f90f1764ce7997c1fb712e52f0c842174cbd69f7215f641","current",""
"backrooms_20260630_t0004275900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4275.900","4275.900","256554","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004275900_f000256554_w1024.jpg","e9336ddca988b71a912cacc2155419f3ce67029e8a36dbabc4cd9bab394f99af","current",""
"backrooms_20260630_t0004342300_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4342.300","4342.300","260538","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004342300_f000260538_w1024.jpg","32279e7b0df60898003261488382aa7da5b5ccad84aefb3954d7ea9f32b17c46","current",""
"backrooms_20260630_t0004347900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4347.900","4347.900","260874","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004347900_f000260874_w1024.jpg","a7be7e776173c62a8ecb46beedd6ce2f6b4f4eae2661ef76ded85d5fdf1dc21a","current",""
"backrooms_20260630_t0004348800_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4348.800","4348.800","260928","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004348800_f000260928_w1024.jpg","b4250b745f52fdb564b156978f657e863f84ca7cdd2c8d3600f092eb70e31c41","current",""
"backrooms_20260630_t0004350900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4350.900","4350.900","261054","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004350900_f000261054_w1024.jpg","6e7c9a9869b39952c06a37cdda81868f76df88919664f1019f9ca7cb81c65c5f","current",""
"backrooms_20260630_t0004352100_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4352.100","4352.100","261126","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004352100_f000261126_w1024.jpg","2be283c08a6603925807c28a341ae85a575f585196bd5eae6a989341d9e41ebc","current",""
"backrooms_20260630_t0004353900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4353.900","4353.900","261234","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004353900_f000261234_w1024.jpg","6f07f959dea72df249771c026cb4664e3c23e3129d629659ab7b034acf05c689","current",""
"backrooms_20260630_t0004790400_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4790.400","4790.400","287424","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004790400_f000287424_w1024.jpg","7830cb7b78adc48fd1abf075f17feebcedd879b12459e525f79f16b19adb8ed1","current",""
"backrooms_20260630_t0004793900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4793.900","4793.900","287634","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004793900_f000287634_w1024.jpg","84c15a7519afb30d4493e2073ab452cc62d783f7c1d499ad1ce41a7220a264c4","current",""
"backrooms_20260630_t0004864400_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4864.400","4864.400","291864","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004864400_f000291864_w1024.jpg","ae0ec6501a5a6c86ff7a640bf0d0ab2740e88412cb81c873c319141d72962eb0","current",""
"backrooms_20260630_t0004865900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4865.900","4865.900","291954","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004865900_f000291954_w1024.jpg","abe20ed37b3dd25d5ba6e6f24a8ccdb94dd714d93fd1bcffb8b51b1ac5fd627e","current",""
"backrooms_20260630_t0004867300_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4867.300","4867.300","292038","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004867300_f000292038_w1024.jpg","4ae45dea17726b5956c2afd1130b570ebc979b6df8b0557b7414d41303590cbf","current",""
"backrooms_20260630_t0004873900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4873.900","4873.900","292434","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004873900_f000292434_w1024.jpg","68fa2bd4841e04bba0112d997209877d31367ce59e9896b0d66365c7d7c71aed","current",""
"backrooms_20260630_t0004914100_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4914.100","4914.100","294846","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004914100_f000294846_w1024.jpg","424ffd805aa2f4ed1bc0332ef27fa291dd1975968b17d319f604e08cecaf1c4a","current",""
"backrooms_20260630_t0004915900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4915.900","4915.900","294954","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004915900_f000294954_w1024.jpg","90e5fd7f5f0e7fe52989599c54db6e61cdb058890b0774c165e65254399e4f51","current",""
"backrooms_20260630_t0004920400_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4920.400","4920.400","295224","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004920400_f000295224_w1024.jpg","db0ebf926b085a3235f1923e272e975eea60289ce12002822bbd8d498c3619bf","current",""
"backrooms_20260630_t0004921900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4921.900","4921.900","295314","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004921900_f000295314_w1024.jpg","a70ad325410f366c9f90f1764ce7997c1fb712e52f0c842174cbd69f7215f641","current",""
"backrooms_20260630_t0004922500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4922.500","4922.500","295350","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004922500_f000295350_w1024.jpg","a70ad325410f366c9f90f1764ce7997c1fb712e52f0c842174cbd69f7215f641","current",""
"backrooms_20260630_t0004923900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4923.900","4923.900","295434","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004923900_f000295434_w1024.jpg","a70ad325410f366c9f90f1764ce7997c1fb712e52f0c842174cbd69f7215f641","current",""
"backrooms_20260630_t0004924000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4924.000","4924.000","295440","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004924000_f000295440_w1024.jpg","a70ad325410f366c9f90f1764ce7997c1fb712e52f0c842174cbd69f7215f641","current",""
"backrooms_20260630_t0000322500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","322.500","322.500","19350","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000322500_f000019350_w1024.jpg","bec429cf789a6f906f962402b3b2f2136923495813090c9c7a7d46684aa70263","current",""
"backrooms_20260630_t0000324100_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","324.100","324.100","19446","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000324100_f000019446_w1024.jpg","ffac72bfb9c69b5f5cf1cabea2af95078ce7c03a91de51bf32b41656ae82d57b","current",""
"backrooms_20260630_t0000337500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","337.500","337.500","20250","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000337500_f000020250_w1024.jpg","ac328c3c0e9caa690e6f0e4cb586dffbe4febf67a0db1dd9e7d9199ef69adb06","current",""
"backrooms_20260630_t0000341000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","341.000","341.000","20460","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000341000_f000020460_w1024.jpg","02ea447d18ba1d563d4fa41da81f9b86fe55639c0e5f4a138ad3bae5f4a66e54","current",""
"backrooms_20260630_t0000343400_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","343.400","343.400","20604","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000343400_f000020604_w1024.jpg","0370fbc284ebd3167adab29fc1f456b546d9a325c9f66be117b5e08a3d4d8349","current",""
"backrooms_20260630_t0000347500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","347.500","347.500","20850","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000347500_f000020850_w1024.jpg","9d2801c4eda503afe8be5e9570c24caaf3ffa2517fcdf276bdd066bf06d1b984","current",""
"backrooms_20260630_t0004874000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4874.000","4874.000","292440","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004874000_f000292440_w1024.jpg","ee753c86dffe2d7d2612def1fd5890507bb5a37b9d41ce03d4d9007ba8138605","current",""
"backrooms_20260630_t0004876000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4876.000","4876.000","292560","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004876000_f000292560_w1024.jpg","62d5107ced1388a22f753e5a6b1e3a43ea97e591e4a7a9ee0db09137f7bb217f","current",""
"backrooms_20260630_t0004878800_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4878.800","4878.800","292728","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004878800_f000292728_w1024.jpg","4fa7ce31a6fa86860f84d231568e676cb3718ac80d9be13bce813cf8ab32f04c","current",""
"backrooms_20260630_t0002338700_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2338.700","2338.700","140322","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002338700_f000140322_w1024.jpg","4c55f847b775cbf424a59e15f67e3952ad23071a4a31ea9e11f1474bc4bad513","current",""
"backrooms_20260630_t0003513940_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3513.940","3513.940","210836","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003513940_f000210836_w1024.jpg","d895cc36b7e8d3be66dd042b3196def7c3a5d29b8094bd0799d92772633da2fb","current",""
"backrooms_20260630_t0003523700_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3523.700","3523.700","211422","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003523700_f000211422_w1024.jpg","7869a07b373a500d1830c602c23bab4b68eadb21efe104e82a2983d2892ba466","current",""
"backrooms_20260630_t0004879250_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4879.250","4879.250","292755","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004879250_f000292755_w1024.jpg","a465c30d1b01ab65031abd4fef3b5994e69eb569bb11b1e0605045d0100b691c","current",""
"backrooms_20260630_t0002332000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2332.000","2332.000","139920","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002332000_f000139920_w1024.jpg","0c0c42c1a0b7e5346394140e024f4ee5002e5d887f0f2dd0e130a9699ac85130","current",""
"backrooms_20260630_t0002332500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2332.500","2332.500","139950","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002332500_f000139950_w1024.jpg","a885b55e5e7df1520fbfb1332fddac9aa9317439e894b16743dfc35d758ab32c","current",""
"backrooms_20260630_t0002333000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2333.000","2333.000","139980","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002333000_f000139980_w1024.jpg","4e0a19bda1b7ced96de1ac6f6012b7d5f7eb6da72c3aec47bc67b322dc777ae5","current",""
"backrooms_20260630_t0002333500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2333.500","2333.500","140010","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002333500_f000140010_w1024.jpg","91793119f2be214d70aa4c3506910cb2e88828303a32f6d5bcb40492430099c7","current",""
"backrooms_20260630_t0002334000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2334.000","2334.000","140040","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002334000_f000140040_w1024.jpg","aeb5c3c901bc0553bf9a78da7c2c65dc965dc0c7c8f43ba6ea39a2d4d9e59f03","current",""
"backrooms_20260630_t0002334500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2334.500","2334.500","140070","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002334500_f000140070_w1024.jpg","a96309bb1a96bc523251f2741d67d7dbf15e0590a8e8798920b2a16bd5f15a80","current",""
"backrooms_20260630_t0002335000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2335.000","2335.000","140100","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002335000_f000140100_w1024.jpg","133c47183e6502f3926560d00560d474f19daf058cb79a8f41d867ae39b873ed","current",""
"backrooms_20260630_t0002335500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2335.500","2335.500","140130","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002335500_f000140130_w1024.jpg","84696777066b1b16d7ce05e7ee2aa57ef8f56f67c6a6631c8def6f6863bcd85d","current",""
"backrooms_20260630_t0002336000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2336.000","2336.000","140160","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002336000_f000140160_w1024.jpg","4edacdca1434d10a79c2cae88d9897a318d797090c4efbd9b39725ddefb26371","current",""
